username,date,retweets,favorites,geo,mentions,hashtags,id,permalink,text,sentiment_polarity,follower_count
realDonaldTrump,2/14/2016,4340,11283,,,,"""698921597466472448""",https://twitter.com/realDonaldTrump/status/698921597466472448,"""Thank you for your support! TOGETHER we will MAKE AMERICA GREAT AGAIN! https://www. facebook.com/DonaldTrump/po sts/10156642768615725:0 âÃÂ¶ pic.twitter.com/VxyuDwZmC9""",0.8,6165081
realDonaldTrump,2/14/2016,1165,5243,,,,"""698882145297764353""",https://twitter.com/realDonaldTrump/status/698882145297764353,"""I will be on Face the Nation with John Dickerson on CBS this morning. Enjoy!""",0.4,6165081
realDonaldTrump,2/14/2016,3135,6410,,,,"""698882048069652480""",https://twitter.com/realDonaldTrump/status/698882048069652480,"""This shows what a complete & total liar Ted Cruz is- he said he wouldn't have nominated John Roberts. Really? http://www. nationalreview.com/article/214989 /right-stuff-ted-cruz âÃÂ¶""",0.1,6165081
realDonaldTrump,2/14/2016,1752,6140,,,,,,""""" @autumnandews08 : @realDonaldTrump @JebBush Jeb is incompetent and will lose don't waste your energy on that cry baby!"""";;@autumnandews08 @realDonaldTrump @JebBush;;""698854046447333376"";https://twitter.com/realDonaldTrump/status/698854046447333376",-0.275,6165081
realDonaldTrump,2/14/2016,2704,8022,,,,,,"""Even though every poll Time Drudge etc. has me winning the debate by a lot @FoxNews only puts negative people on. Biased - a total joke!"";;@FoxNews;;""698853277706784772"";https://twitter.com/realDonaldTrump/status/698853277706784772",0.05,6165081
realDonaldTrump,2/14/2016,1267,4876,,@jeffpaine @realDonaldTrump,,"""698837314894766080""",https://twitter.com/realDonaldTrump/status/698837314894766080,""""" @jeffpaine : @realDonaldTrump you crushed the debate! Thank you!""",-0.1,6165081
realDonaldTrump,2/13/2016,3639,9476,,,#GOPDebate #GoogleTrends,"""698758514559340544""",https://twitter.com/realDonaldTrump/status/698758514559340544,"""#GOPDebate #GoogleTrends pic.twitter.com/yVxFubckNs""",0,6150956
realDonaldTrump,2/13/2016,4608,12160,,@glennbeck,#GOPDebate,"""698755140602499073""",https://twitter.com/realDonaldTrump/status/698755140602499073,"""Hey @glennbeck - see how I beat your boy Ted- in your own Blaze poll? Your endorsement means nothing! #GOPDebate""",0.6,6150956
realDonaldTrump,2/13/2016,2795,7087,,,#MakeAmericaGreatAgain,"""698752909236969472""",https://twitter.com/realDonaldTrump/status/698752909236969472,"""#MakeAmericaGreatAgain ! pic.twitter.com/Cwp6Ub5GqJ""",0,6150956
realDonaldTrump,2/13/2016,2298,7368,,,,,,"""All polls have me winning debate big- Drudge TIME etc. Dopey Charles Krauthammer still nasty. He has zero cred- totally dishonest!"";;;;""698751641873444864"";https://twitter.com/realDonaldTrump/status/698751641873444864",-0.125,6150956
realDonaldTrump,2/13/2016,2845,8465,,@JebBush,#GOPDebate,"""698742963447451648""",https://twitter.com/realDonaldTrump/status/698742963447451648,"""How can @JebBush beat Hillary Clinton- if he can't beat anyone else on the #GOPDebate stage with $150M? I am the only one who can!""",0,6150956
realDonaldTrump,2/13/2016,2189,7306,,,,"""698740358688194560""",https://twitter.com/realDonaldTrump/status/698740358688194560,"""Thank you! I miss my father. https:// twitter.com/eustacefash/st atus/698735409501757440 âÃÂ¶""",0,6150956
realDonaldTrump,2/13/2016,2393,6886,,@JebBush,#GOPDebate,"""698739578002403328""",https://twitter.com/realDonaldTrump/status/698739578002403328,"""Lightweight @JebBush said tonight he didn't know his family used private eminent domain in Texas- Lie! #GOPDebate""",0,6150956
realDonaldTrump,2/13/2016,3431,13650,,@MelaniaTrump,#GOPDebate,"""698677500491075585""",https://twitter.com/realDonaldTrump/status/698677500491075585,"""On the way to the #GOPDebate with my wonderful wife @MelaniaTrump . https:// instagram.com/p/BBv3e4Zmhcu/ pic.twitter.com/f0C429tvHO""",1,6150956
realDonaldTrump,2/13/2016,3349,8698,,,,"""698661220258357248""",https://twitter.com/realDonaldTrump/status/698661220258357248,"""Ted Cruz is a cheater! He holds the Bible high and then lies and misrepresents the facts!""",0.16,6150956
realDonaldTrump,2/13/2016,2699,6807,,@RealBenCarson,,"""698660826463539201""",https://twitter.com/realDonaldTrump/status/698660826463539201,"""Nasty Ted Cruz is at it again- same dirty tricks he used w/ @RealBenCarson - saying I may not be on ballot & I hold liberal positions. LIES!""",-0.533333333,6150956
realDonaldTrump,2/13/2016,2500,7248,,,,"""698658112031604736""",https://twitter.com/realDonaldTrump/status/698658112031604736,"""Wow! Honored to be chosen by the highly respected + accurate Washington & Lee Mock Convention. I hope you are right - I will make you proud!""",0.349142857,6150956
realDonaldTrump,2/13/2016,5857,14429,,,,"""698636369229385728""",https://twitter.com/realDonaldTrump/status/698636369229385728,"""The totally unexpected loss of Supreme Court Justice Antonin Scalia is a massive setback for the Conservative movement and our COUNTRY!""",0.05,6150956
realDonaldTrump,2/13/2016,1554,5978,,,,"""698634582120333314""",https://twitter.com/realDonaldTrump/status/698634582120333314,"""Love the people of South Carolina - look very much forward to the debate tonight.""",0.38,6150956
realDonaldTrump,2/13/2016,1703,4314,,,,,,""""" @AmFree : #Trump On #Ford  #Carrier  Shipping #Jobs To #Mexico : âÃÃ²IâÃÃ´m The Only One Who Understands WhatâÃÃ´s Going OnâÃÃ´ http://www. breitbart.com/big-government /2016/02/12/exclusive-donald-trump-on-ford-carrier-shipping-jobs-to-mexico-im-the-only-one-who-understands-whats-going-on/ âÃÂ¶ """";;@AmFree;#Trump #Ford #Carrier #Jobs #Mexico;""698588558089707520"";https://twitter.com/realDonaldTrump/status/698588558089707520",0,6150956
realDonaldTrump,2/13/2016,1761,5210,,,,,,""""" @ThtsWhtKelSaid : I'm fed up w/ DC playing 3 card Monty w/ our tax $'s. It's time we the people play the Trump card & take back our country"";;@ThtsWhtKelSaid;;""698588112994353152"";https://twitter.com/realDonaldTrump/status/698588112994353152",0,6150956
realDonaldTrump,2/13/2016,1135,3526,,@BrandonSawyer84 @realDonaldTrump,#SouthCarolinaPrimary,"""698565809128472576""",https://twitter.com/realDonaldTrump/status/698565809128472576,""""" @BrandonSawyer84 : @realDonaldTrump will rule #SouthCarolinaPrimary ! https:// twitter.com/realDonaldTrum p/status/698557683838947329 âÃÂ¶ """"",0,6150956
realDonaldTrump,2/13/2016,3302,8224,,@wino911,#Trump2016,"""698565437844488192""",https://twitter.com/realDonaldTrump/status/698565437844488192,""""" @wino911 : #Trump2016 We know better than to trust the RNC pic.twitter.com/EMcgtK25fE "" So cute!""",0.5,6150956
realDonaldTrump,2/13/2016,2526,6214,,,,,,"""Thank you South Carolina! We will MAKE AMERICA SAFE & GREAT AGAIN! https://www. facebook.com/DonaldTrump/po sts/10156638082135725:0 âÃÂ¶ pic.twitter.com/QiO0nwcFSA"";;;;""698557683838947329"";https://twitter.com/realDonaldTrump/status/698557683838947329",0.65,6150956
realDonaldTrump,2/13/2016,2544,4614,,,,"""698557567254056960""",https://twitter.com/realDonaldTrump/status/698557567254056960,"""""Get on Trump's List"" email from the RNC was not authorized. I am self funding my campaign! Do not pay. Email: https://www. facebook.com/DonaldTrump/po sts/10156638670970725:0 âÃÂ¶""",0,6150956
realDonaldTrump,2/13/2016,1405,3471,,,,,,""""" @grammies28 : @realDonaldTrump was right! Vote trump! Bring our jobs back. https:// twitter.com/conserv_tribun e/status/698551761624133632 âÃÂ¶ "" I told you so only going to get worse"";;@grammies28 @realDonaldTrump;;""698552709281116160"";https://twitter.com/realDonaldTrump/status/698552709281116160",0.095238095,6150956
realDonaldTrump,2/13/2016,1097,3367,,@Elvisfan1976 @NRSC,,"""698551938531590145""",https://twitter.com/realDonaldTrump/status/698551938531590145,"""""@Elvisfan1976: @NRSC stop sending me emails asking me to donate and get a free DonaldTrump sticker. I support him and he's self funding!""",0.4,6150956
realDonaldTrump,2/13/2016,1131,3801,,@dj4k4000 @realDonaldTrump @CNN,,"""698549889316294663""",https://twitter.com/realDonaldTrump/status/698549889316294663,""""" @dj4k4000 : @realDonaldTrump @CNN Trump will be our next POTUS..every American will benefit positivey from this.""""",0,6150956
realDonaldTrump,2/13/2016,1033,3267,,@nellalda @DonaldJTrump45 @realDonaldTrump @Reince,,"""698549517663260673""",https://twitter.com/realDonaldTrump/status/698549517663260673,""""" @nellalda : @DonaldJTrump45 @realDonaldTrump @Reince They are all going crazy! We the people do not care at all! We are with Trump!!""""",-0.6,6150956
realDonaldTrump,2/13/2016,1491,3527,,@Bonfiredesigns @StellaDean @realDonaldTrump,,"""698549401082527744""",https://twitter.com/realDonaldTrump/status/698549401082527744,""""" @Bonfiredesigns : @StellaDean Let's Get United In America With @realDonaldTrump pic.twitter.com/a04Hne16Gp """"",0,6150956
realDonaldTrump,2/13/2016,1230,3780,,,,,,"""A very big thank you to Bill Donohue head of The Catholic League for the wonderful interview on @CNN and article in Newsmax! Great insight"";;@CNN;;""698548066643800064"";https://twitter.com/realDonaldTrump/status/698548066643800064",0.45,6150956
realDonaldTrump,2/13/2016,1878,4933,,,,,,"""Totally unauthorized do not pay. I am self funding my campaign! Notice has just been withdrawn. #Trump2016 #MakeAmericaGreatAgain"";;;#Trump2016 #MakeAmericaGreatAgain;""698546735652716545"";https://twitter.com/realDonaldTrump/status/698546735652716545",0,6150956
realDonaldTrump,2/13/2016,3430,5745,,,,,,"""The RNC which is probably not on my side just illegally put out a fundraising notice saying Trump wants you to contribute to the RNC."";;;;""698546455309611009"";https://twitter.com/realDonaldTrump/status/698546455309611009",-0.15,6150956
realDonaldTrump,2/13/2016,3078,5039,,,,,,"""Now an additional 600-700 jobs in America (2000) being eliminated for move to Mexico- via Hartford Courant. pic.twitter.com/bOIYQLqGRG"";;;;""698526221525610496"";https://twitter.com/realDonaldTrump/status/698526221525610496",0,6150956
realDonaldTrump,2/13/2016,1202,3342,,,,,,""""" @jd4160 : Nice column by Bill Donahue head of Catholic League. He's a blue collar New Yorker and gets it http://www. newsmax.com/BillDonohue/tr ump-election-vote/2016/02/10/id/713649/ âÃÂ¶ """";;@jd4160;;""698523060350140416"";https://twitter.com/realDonaldTrump/status/698523060350140416",0.184090909,6150956
realDonaldTrump,2/13/2016,2368,5065,,,#MakeAmericaGreatAgain,"""698522430847983616""",https://twitter.com/realDonaldTrump/status/698522430847983616,"""I am the only one who can fix this. Very sad. Will not happen under my watch! #MakeAmericaGreatAgain http:// nypost.com/video/stomach- turning-moment-1400-workers-lost-their-jobs/ âÃÂ¶""",-0.325,6150956
realDonaldTrump,2/12/2016,2205,8541,,,,"""698370366369038336""",https://twitter.com/realDonaldTrump/status/698370366369038336,"""Just got back from Tampa. It was an amazing evening with an even more amazing crowd - fantastic people! Will be in South Carolina tomorrow.""",0.42,6137331
realDonaldTrump,2/12/2016,1299,4169,,@NYDailyNews,,"""698338315205013504""",https://twitter.com/realDonaldTrump/status/698338315205013504,"""Word is that little Morty ZuckermanâÃÃ´s @NYDailyNews loses more than $50 million per year---can that be possible?""",0.003125,6137331
realDonaldTrump,2/12/2016,1125,4216,,@NYDailyNews,,"""698336821349117952""",https://twitter.com/realDonaldTrump/status/698336821349117952,"""When little Morty Zuckerman closes his failing @NYDailyNews will I at least be given some credit? Will happen soon.""",-0.24375,6137331
realDonaldTrump,2/12/2016,3299,10250,,,,,,"""11000 inside venue tonight in Tampa! Broke record set by Elton John in 1988 w/out musical instruments! Another 5000 outside. Will be back!"";;;;""698334356079833088"";https://twitter.com/realDonaldTrump/status/698334356079833088",0,6137331
realDonaldTrump,2/12/2016,5725,11503,,,#Trump2016,"""698303565232623616""",https://twitter.com/realDonaldTrump/status/698303565232623616,"""I will end illegal immigration and protect our borders! We need to MAKE AMERICA SAFE & GREAT AGAIN! #Trump2016 https:// amp.twimg.com/v/3986d86e-78e 8-4510-8265-4918ee2c8f78 âÃÂ¶""",0.266666667,6137331
realDonaldTrump,2/12/2016,1925,5100,,,#MakeAmericaGreatAgain,"""698283521245319168""",https://twitter.com/realDonaldTrump/status/698283521245319168,"""#MakeAmericaGreatAgain ! https:// twitter.com/gatewaypundit/ status/698243988159991808 âÃÂ¶""",0,6137331
realDonaldTrump,2/12/2016,2496,5898,,,,,,"""Millions of $'s of false ads paid for by lobbyists-special interests of cheater @SenTedCruz and sleepy @JebBush  are now running in S.C."";;@SenTedCruz @JebBush;;""698263859753316352"";https://twitter.com/realDonaldTrump/status/698263859753316352",-0.4,6137331
realDonaldTrump,2/12/2016,1534,4463,,@copyover2001 @realDonaldTrump,,"""698260813866471424""",https://twitter.com/realDonaldTrump/status/698260813866471424,""""" @copyover2001 : @realDonaldTrump Do Americans really want a Canadian-born president? First non native born in history?""""",0.225,6137331
realDonaldTrump,2/12/2016,1428,4366,,@by @tedcruz,,"""698259611833520129""",https://twitter.com/realDonaldTrump/status/698259611833520129,""""" @by @tedcruz good I want to see the court decide what I was always told ""natural born"" means - born on American soil""""",0.266666667,6137331
realDonaldTrump,2/12/2016,1185,3779,,@hillx123 @tedcruz @realDonaldTrump,#MakeAmericaGreatAgain,"""698254119631507457""",https://twitter.com/realDonaldTrump/status/698254119631507457,""""" @hillx123 : @tedcruz you have just been put on notice @realDonaldTrump We Stand with you... #MakeAmericaGreatAgain "" Thankyou.""",0,6137331
realDonaldTrump,2/12/2016,1695,5129,,,,,,"""Last time lightweight @JebBush tried to knock off @marcorubio he made a total fool of himself. If he doesn't do better this time he is out!"";;@JebBush @marcorubio;;""698242702194954240"";https://twitter.com/realDonaldTrump/status/698242702194954240",0.166666667,6137331
realDonaldTrump,2/12/2016,5177,12864,,,,,,"""If @TedCruz doesnâÃÃ´t clean up his act stop cheating & doing negative ads I have standing to sue him for not being a natural born citizen."";;@TedCruz;;""698231571594276866"";https://twitter.com/realDonaldTrump/status/698231571594276866",0.055555556,6137331
realDonaldTrump,2/12/2016,1862,5428,,@JebBush,,"""698219929762398209""",https://twitter.com/realDonaldTrump/status/698219929762398209,"""Lightweight @JebBush is spending a fortune of special interest against me in SC. False advertising- desperate and sad!""",-0.285714286,6137331
realDonaldTrump,2/12/2016,2041,5654,,,,,,"""After hearing the news that they would not be able to extort $1M from me they went hostile w/ a series of incorrect & ill-informed ads."";;;;""698210543467896832"";https://twitter.com/realDonaldTrump/status/698210543467896832",0.5,6137331
realDonaldTrump,2/12/2016,2250,5514,,,,,,"""Nothing conservative about the Club for Growth coming into my office and demanding a $1M contribution which naturally they did not get."";;;;""698210486437937153"";https://twitter.com/realDonaldTrump/status/698210486437937153",0.1,6137331
realDonaldTrump,2/12/2016,2773,4966,,,,"""698205519383646208""",https://twitter.com/realDonaldTrump/status/698205519383646208,"""You must be registered Republican by February 16th to vote TRUMP in the Florida primary. http://www. DonaldJTrump.com/FL https:// amp.twimg.com/v/908e8497-117 6-46d7-838f-0cdd44c0b576 âÃÂ¶""",0.4,6137331
realDonaldTrump,2/12/2016,1527,4632,,,,,,"""The failing @NYDailyNews  destroyed by little Morty Zuckerman is preparing to close and save face by going online. It's dead!"";;@NYDailyNews;;""698179564107886592"";https://twitter.com/realDonaldTrump/status/698179564107886592",-0.1875,6137331
realDonaldTrump,2/12/2016,2450,4507,,@IvankaTrump,,"""698156678496305152""",https://twitter.com/realDonaldTrump/status/698156678496305152,"""NEVADA! Tomorrow is the deadline to register Republican. Visit: http://www. DonaldJTrump.com/NV Message from @IvankaTrump : https://www. facebook.com/DonaldTrump/vi deos/10156633253035725/ âÃÂ¶""",0,6137331
realDonaldTrump,2/12/2016,5782,11981,,,,"""698115252844634112""",https://twitter.com/realDonaldTrump/status/698115252844634112,"""How can Ted Cruz be an Evangelical Christian when he lies so much and is so dishonest?""",-0.033333333,6137331
realDonaldTrump,2/11/2016,3740,9961,,,,,,"""Lying Cruz put out a statement âÃÃºTrump & Rubio are w/Obama on gay marriage."" Cruz is the worst liar crazy or very dishonest. Perhaps all 3?"";;;;""697998702477242369"";https://twitter.com/realDonaldTrump/status/697998702477242369",-0.393333333,6123455
realDonaldTrump,2/11/2016,2345,5712,,,,"""697996266345795585""",https://twitter.com/realDonaldTrump/status/697996266345795585,"""Weak JEB getting thrown out by management during speech. Do you think he will be this tough on Putin & others? https://www. youtube.com/watch?v=9OE_lH QZGuM âÃÂ¶""",-0.381944444,6123455
realDonaldTrump,2/11/2016,4270,10594,,,,,,"""THANK YOU- Baton Rouge Louisiana! WE will #MakeAmericaGreatAgain ! #Trump2016 pic.twitter.com/XV7EIe7A2l"";;;#MakeAmericaGreatAgain #Trump2016;""697985595554066437"";https://twitter.com/realDonaldTrump/status/697985595554066437",0,6123455
realDonaldTrump,2/11/2016,2424,8266,,,,,,"""Just landed in Baton Rouge Louisiana. Reports are out that lines are three quarters of a mile to get in. Wow! #MakeAmericaGreatAgain"";;;#MakeAmericaGreatAgain;""697949869961568256"";https://twitter.com/realDonaldTrump/status/697949869961568256",0.1,6123455
realDonaldTrump,2/11/2016,2765,5909,,@RealBenCarson,#ixzz3zuAXvW83,"""697944232997294080""",https://twitter.com/realDonaldTrump/status/697944232997294080,"""Cruz caught cold in lie after denial of push polls like lies w/ @RealBenCarson . How can he preach Christian values? http://www. politico.com/story/2016/02/ donald-trump-ted-cruz-south-carolina-push-polls-219158#ixzz3zuAXvW83 âÃÂ¶""",-0.3,6123455
realDonaldTrump,2/11/2016,1827,4887,,@truthinvest @CNN @tedcruz @realDonaldTrump @RealBenCarson,,"""697922955007893506""",https://twitter.com/realDonaldTrump/status/697922955007893506,""""" @truthinvest : @CNN @tedcruz @realDonaldTrump Ted Cruz is the definition of sleaze. Just ask @RealBenCarson """"",0,6123455
realDonaldTrump,2/11/2016,1778,5714,,,,,,"""Heading to Baton Rouge Louisiana for a speech. Expecting a very large crowd! See you soon. #Trump2016 #MakeAmericaGreatAgain"";;;#Trump2016 #MakeAmericaGreatAgain;""697919015688278016"";https://twitter.com/realDonaldTrump/status/697919015688278016",0.278571429,6123455
realDonaldTrump,2/11/2016,4059,9996,,,,"""697882687923752961""",https://twitter.com/realDonaldTrump/status/697882687923752961,"""We are getting reports from many voters that the Cruz people are back to doing very sleazy and dishonest ""pushpolls"" on me. We are watching!""",0.1,6123455
realDonaldTrump,2/11/2016,2539,7870,,,,"""697869206893756416""",https://twitter.com/realDonaldTrump/status/697869206893756416,"""Jeb failed as Jeb! He gave up and enlisted Mommy and his brother (who got us into the quicksand of Iraq). Spent $120 million.Weak-no chance!""",-0.3,6123455
realDonaldTrump,2/11/2016,2912,7920,,,,"""697825190282182656""",https://twitter.com/realDonaldTrump/status/697825190282182656,"""He (or she) who hesitates is lost: MAKE AMERICA GREAT AGAIN!""",0.8,6123455
realDonaldTrump,2/11/2016,2921,7029,,,,,,"""Remember it was the Republican Party with the help of Conservatives that made so many promises to their base BUT DIDN'T KEEP THEM! Hi DT"";;;;""697815901190619136"";https://twitter.com/realDonaldTrump/status/697815901190619136",-0.15,6123455
realDonaldTrump,2/11/2016,1613,4436,,,,,,""". @MarkHalperin showed a focus group on @Morning_Joe me using a very bad word. I never said the word left an open blank. Please apologize!"";;@MarkHalperin @Morning_Joe;;""697807321167224832"";https://twitter.com/realDonaldTrump/status/697807321167224832",-0.2275,6123455
realDonaldTrump,2/11/2016,3860,10699,,,,,,"""Jeb Bush spent more than $400000 in New Hampshire to come in 4 or 5 I spent $30000 to come in 1st. Big difference in capability!"";;;;""697800242553581570"";https://twitter.com/realDonaldTrump/status/697800242553581570",0.087272727,6123455
realDonaldTrump,2/11/2016,1834,6016,,@NYDailyNews,,"""697785447771172864""",https://twitter.com/realDonaldTrump/status/697785447771172864,"""There are no buyers for the worthless @NYDailyNews but little Mort Zuckerman is frantically looking. It is bleeding red ink - a total loser!""",-0.246875,6123455
realDonaldTrump,2/10/2016,5684,14644,,,,"""697613947655086080""",https://twitter.com/realDonaldTrump/status/697613947655086080,"""I have been consistent in my opposition to Common Core. Get rid of Common Core--- keep education local!""",-0.0875,6106683
realDonaldTrump,2/10/2016,3279,9352,,,,,,"""THANK YOU- Clemson South Carolina! #MakeAmericaGreatAgain #SCPrimary pic.twitter.com/FgACmaFxxc"";;;#MakeAmericaGreatAgain #SCPrimary;""697604044269953025"";https://twitter.com/realDonaldTrump/status/697604044269953025",0,6106683
realDonaldTrump,2/10/2016,1345,4668,,@HARyder @realDonaldTrump,,"""697595370940006400""",https://twitter.com/realDonaldTrump/status/697595370940006400,""""" @HARyder : Which is it @realDonaldTrump ?Are you planning on getting rid of Common Core or keeping it? Get rid of it fast.""",-0.05,6106683
realDonaldTrump,2/10/2016,1447,4822,,,,"""697594507777482752""",https://twitter.com/realDonaldTrump/status/697594507777482752,"""I was referring to the fact that Jeb Bush wants to keep common core.""",-0.05,6106683
realDonaldTrump,2/10/2016,1631,6393,,,,"""697568064611561472""",https://twitter.com/realDonaldTrump/status/697568064611561472,"""Big speech tonight in South Carolina - 7:00 P.M. Tremendous crowd!""",0.166666667,6106683
realDonaldTrump,2/10/2016,3262,12063,,,,,,"""So funny Jeb Bush called me a ""highly gifted politician and a great entertainer"" - I assume that is a compliment!"";;;;""697440600535203842"";https://twitter.com/realDonaldTrump/status/697440600535203842",0.516666667,6106683
realDonaldTrump,2/10/2016,2300,9276,,,,"""697414064763510784""",https://twitter.com/realDonaldTrump/status/697414064763510784,"""Such a great experience in New Hampshire - amazing people! Will be leaving for a big event in South Carolina today.""",0.307272727,6106683
realDonaldTrump,2/10/2016,1908,6037,,,,,,"""Like the worthless @NYDailyNews  looks like @politico will be going out of business. Bad reporting- no money no cred!"";;@NYDailyNews @politico;;""697404736211959808"";https://twitter.com/realDonaldTrump/status/697404736211959808",-0.75,6106683
realDonaldTrump,2/10/2016,1671,5323,,,,,,"""Worthless @NYDailyNews  which dopey Mort Zuckerman is desperately trying to sell has no buyer! Liabilities are massive!"";;@NYDailyNews;;""697404578019598336"";https://twitter.com/realDonaldTrump/status/697404578019598336",-0.7,6106683
realDonaldTrump,2/10/2016,1778,5508,,,,,,"""Dopey Mort Zuckerman owner of the worthless @NYDailyNews  has a major inferiority complex. Paper will close soon!"";;@NYDailyNews;;""697404309814800385"";https://twitter.com/realDonaldTrump/status/697404309814800385",-0.345833333,6106683
realDonaldTrump,2/9/2016,1484,5302,,@MarkHalperin,,"""697286805125726208""",https://twitter.com/realDonaldTrump/status/697286805125726208,""""" @MarkHalperin : My report card grades for the 2 New Hampshire winners: DonaldTrump A: v strong energy/close. BernieSanders B+: went too long""",0.173232323,6088417
realDonaldTrump,2/9/2016,4818,16079,,,,,,"""Thank you to the people of New Hampshire I love you! Now off to South Carolina."";;;;""697263333959995393"";https://twitter.com/realDonaldTrump/status/697263333959995393",0.318181818,6088417
realDonaldTrump,2/9/2016,3748,13024,,,,,,"""Thank you New Hampshire! Departing with my amazing family now! #FITN #NHPrimary https://www. facebook.com/DonaldTrump/po sts/10156626180645725:0 âÃÂ¶ pic.twitter.com/73aoZk8uMG"";;;#FITN #NHPrimary;""697263254083489792"";https://twitter.com/realDonaldTrump/status/697263254083489792",0.368181818,6088417
realDonaldTrump,2/9/2016,5354,16004,,,,"""697183070357753862""",https://twitter.com/realDonaldTrump/status/697183070357753862,"""We will stop heroin and other drugs from coming into New Hampshire from our open southern border. We will build a WALL and have security.""",0.002840909,6088417
realDonaldTrump,2/9/2016,12244,18484,,,,"""697182075045179392""",https://twitter.com/realDonaldTrump/status/697182075045179392,"""We will immediately repeal and replace ObamaCare - and nobody can do that like me. We will save $'s and have much better healthcare!""",0.5,6088417
realDonaldTrump,2/9/2016,6861,17691,,,,,,"""ISIS is making big threats today - no respect for U.S.A. or our ""leader"" - If I win it will be a very different storywith very fast results"";;;;""697173206663213057"";https://twitter.com/realDonaldTrump/status/697173206663213057",0.265,6088417
realDonaldTrump,2/9/2016,3236,9272,,,,"""697099208415903744""",https://twitter.com/realDonaldTrump/status/697099208415903744,"""New Hampshire vote today - MAKE AMERICA GREAT AGAIN!""",0.468181818,6088417
realDonaldTrump,2/9/2016,1773,4384,,,#FITN #NHPrimary #VoteTrumpNH,"""697077741640880129""",https://twitter.com/realDonaldTrump/status/697077741640880129,"""You can find your polling locations at: http://www. donaldjtrump.com/new-hampshire #FITN #NHPrimary #VoteTrumpNH pic.twitter.com/8lREIqhIuN""",0,6088417
realDonaldTrump,2/9/2016,2237,5420,,,#VoteTrumpNH,"""697065472425123840""",https://twitter.com/realDonaldTrump/status/697065472425123840,"""A message to the great people of New Hampshire on this important day! #VoteTrumpNH Video: https://www. facebook.com/DonaldTrump/vi deos/10156623696310725/ âÃÂ¶ pic.twitter.com/9WwRWnvqiv""",0.445454545,6088417
realDonaldTrump,2/9/2016,1810,5764,,,#VoteTrumpNH #MakeAmericaGreatAgain #FITN,"""697062728582766592""",https://twitter.com/realDonaldTrump/status/697062728582766592,"""Thank you for a great night at the Verizon Wireless Arena- New Hampshire! #VoteTrumpNH #MakeAmericaGreatAgain #FITN pic.twitter.com/pbt7gDaw7y""",0.468181818,6088417
realDonaldTrump,2/9/2016,7900,14096,,,,"""697051619427397633""",https://twitter.com/realDonaldTrump/status/697051619427397633,"""MAKE AMERICA GREAT AGAIN!""",0.8,6088417
realDonaldTrump,2/9/2016,712,3611,,@foxandfriends,,"""697050425195941888""",https://twitter.com/realDonaldTrump/status/697050425195941888,"""I will be interviewed on @foxandfriends at 8:40. A.M. Enjoy!""",0.4,6088417
realDonaldTrump,2/9/2016,3484,10288,,,,"""697033106608541697""",https://twitter.com/realDonaldTrump/status/697033106608541697,"""The polls are now showing that I am the best to win the GENERAL ELECTION. States that are never in play for Repubs will be won by me. Great!""",0.6625,6088417
realDonaldTrump,2/9/2016,2210,7086,,,,"""697031343272812544""",https://twitter.com/realDonaldTrump/status/697031343272812544,"""No-one has done more for people with disabilities than me. I have spent many millions of dollars to help out-and am happy to have done so!""",0.425,6088417
realDonaldTrump,2/9/2016,1747,5167,,,,,,"""I know the ""Governors"" and Jeb Bush who has gone nasty with lies is by far the weakest of the lot. His family used private eminent domain!"";;;;""697029254584934400"";https://twitter.com/realDonaldTrump/status/697029254584934400",-0.3,6088417
realDonaldTrump,2/9/2016,1842,5065,,@JebBush,,"""697027290820186112""",https://twitter.com/realDonaldTrump/status/697027290820186112,"""Remember @JebBush wants COMMON CORE (education from D.C.) and is very weak on ILLEGAL IMMIGRATION (""come as act of love""). Not a leader!""",-0.1175,6088417
realDonaldTrump,2/8/2016,2384,7506,,,,,,"""Thank you New Hampshire! #FITN pic.twitter.com/uZItWkqQZa"";;;#FITN;""696908121327980545"";https://twitter.com/realDonaldTrump/status/696908121327980545",0.136363636,6075936
realDonaldTrump,2/8/2016,2240,5997,,,,,,"""Thank you New Hampshire! #FITN #NHPrimary #VoteTrumpNH Voting questions? http://www. donaldjtrump.com/new-hampshire pic.twitter.com/1tZfqVETrX"";;;#FITN #NHPrimary #VoteTrumpNH;""696881322858573826"";https://twitter.com/realDonaldTrump/status/696881322858573826",0.136363636,6075936
realDonaldTrump,2/8/2016,1671,4378,,,#VoteTrumpNH #NHPrimary #FITN,"""696821227739082757""",https://twitter.com/realDonaldTrump/status/696821227739082757,"""#VoteTrumpNH #NHPrimary #FITN http:// youtu.be/jp3rQ9XKsTg""",0,6075936
realDonaldTrump,2/8/2016,3059,7857,,,,,,"""Now that Bush has wasted $120 million of special interest money on his failed campaign he says he would end super PACs. Sad!"";;;;""696782375863394304"";https://twitter.com/realDonaldTrump/status/696782375863394304",-0.002380952,6075936
realDonaldTrump,2/8/2016,1434,4737,,,,,,"""Today's third stop- Londonderry New Hampshire! Thank you! #FITN #VoteTrumpNH pic.twitter.com/pRpcxaZ7ov"";;;#FITN #VoteTrumpNH;""696781378596302848"";https://twitter.com/realDonaldTrump/status/696781378596302848",0.068181818,6075936
